layer_name;ctt_cms_contract_number;ctt_vin;ctt_asset_type_segment;entity_name;reporting_date;anomaly_description;anomaly_flag
History;a7a45763exya45763ebez;acbd22b5fxybd22b5fecz;CV;58;2017-02-28;No anomaly detected for VIN;0
History;a9ddb54c3xyddb54c32dz;ab92c9280xy92c9280f4z;PC;58;2017-02-28;No anomaly detected for VIN;0
History;ad97f49f1xy97f49f106z;a06ee57e4xy6ee57e4f9z;PC;58;2017-01-31;No anomaly detected for VIN;0
History;a9dc6f300xydc6f3000ez;;PC;14;2014-08-31;No anomaly detected for VIN;0
History;a341ee5ffxy41ee5ff7ez;ad6fa8dbexy6fa8dbe78z;VA;98;2024-10-31;No anomaly detected for VIN;0
History;a48626090xy8626090b5z;a7470948axy470948a85z;PC;98;2024-10-31;No anomaly detected for VIN;0
History;a83c26558xy3c26558e6z;ab4fea786xy4fea78631z;PC;98;2024-12-31;No anomaly detected for VIN;0
History;acef27775xyef277756ez;aa01c06ebxy01c06eb98z;PC;98;2024-12-31;No anomaly detected for VIN;0
History;aac5a8f78xyc5a8f784fz;a95648d7dxy5648d7d55z;PC;58;2017-02-28;No anomaly detected for VIN;0
History;ac135cc17xy135cc1781z;;PC;14;2014-11-30;No anomaly detected for VIN;0
History;a8bfad8a8xybfad8a872z;a775127dexy75127de45z;PC;98;2024-10-31;No anomaly detected for VIN;0
History;a231da721xy31da72110z;a34a965e7xy4a965e7ddz;PC;98;2024-11-30;No anomaly detected for VIN;0
History;ae7cb5b88xy7cb5b8812z;aa0491a69xy0491a69a7z;VA;98;2024-12-31;No anomaly detected for VIN;0
History;ad91db872xy91db87261z;af3fd6aaaxy3fd6aaa61z;VA;98;2025-01-31;No anomaly detected for VIN;0
History;a3fab282cxyfab282c09z;a42fed0c5xy2fed0c5a1z;PC;98;2024-12-31;No anomaly detected for VIN;0
History;abbdf4ee7xybdf4ee7ffz;aa431dcbdxy431dcbd4bz;PC;58;2017-02-28;No anomaly detected for VIN;0
History;a5068c3b1xy068c3b110z;a7e361001xye361001afz;PC;58;2017-01-31;No anomaly detected for VIN;0
History;afd13abf2xyd13abf228z;ac09ae2d9xy09ae2d929z;PC;5;2020-09-30;No anomaly detected for VIN;0
History;a6d9321e1xyd9321e1f2z;a485683f0xy85683f035z;PC;7;2021-01-31;No anomaly detected for VIN;0
History;aca06c68bxya06c68be8z;a0e30a5aaxye30a5aacfz;PC;47;2022-10-31;No anomaly detected for VIN;0
History;a84405d22xy4405d2296z;a2a76833axya76833a52z;PC;47;2023-02-28;No anomaly detected for VIN;0
History;a1f270050xyf270050c0z;a5f9226c1xyf9226c14az;PC;58;2023-02-28;No anomaly detected for VIN;0
History;abc3e3d68xyc3e3d680ez;ad4fafe2exy4fafe2e9cz;PC;61;2020-09-30;No anomaly detected for VIN;0
History;a4d54614axyd54614aa2z;ace46d3acxye46d3acafz;PC;61;2020-09-30;No anomaly detected for VIN;0
History;a0da4a01cxyda4a01c39z;a6cbcccfdxycbcccfdd7z;PC;47;2025-05-31;No anomaly detected for VIN;0
History;a5e03d2aexye03d2ae7dz;a69582640xy958264002z;PC;58;2023-02-28;No anomaly detected for VIN;0
History;ace93bc91xye93bc9114z;a72a2d036xy2a2d03661z;PC;58;2023-02-28;No anomaly detected for VIN;0
History;a60b25ce5xy0b25ce5b9z;a13f0d6aaxy3f0d6aa96z;PC;58;2023-02-28;No anomaly detected for VIN;0
History;ad393b8efxy393b8ef21z;aa02a669fxy02a669f31z;PC;5;2021-01-31;No anomaly detected for VIN;0
History;a8072b21dxy072b21d99z;ad87c7717xy87c77172dz;CV;61;2020-12-31;No anomaly detected for VIN;0
History;a70efdf76xy0efdf7629z;a6c76f84cxyc76f84ca4z;PC;47;2025-01-31;No anomaly detected for VIN;0
History;a82a0bab1xy2a0bab11dz;ad8ca64f8xy8ca64f86dz;PC;47;2025-02-28;No anomaly detected for VIN;0
History;a13c177c8xy3c177c8e1z;a38352079xy8352079a3z;PC;47;2023-01-31;No anomaly detected for VIN;0
History;a2ea5ff8dxyea5ff8df2z;a9aa023ebxyaa023eb98z;PC;47;2022-10-31;No anomaly detected for VIN;0
History;a5e720525xye720525b9z;a84d1154fxy4d1154f17z;PC;58;2023-01-31;No anomaly detected for VIN;0
Standard;ab7ccc994xy7ccc994a9z;ababc6c1dxyabc6c1d40z;PC;61;2025-07-31;No anomaly detected for VIN;0
History;aae9e46dexye9e46de5bz;aef6af193xyf6af193c5z;CV;98;2024-10-31;No anomaly detected for VIN;0
History;a5b83e7a6xyb83e7a6c3z;a25a296a1xy5a296a132z;CV;58;2017-01-31;No anomaly detected for VIN;0
History;ac22e9911xy22e99112cz;a8ec8a4f3xyec8a4f3c3z;PC;58;2017-02-28;No anomaly detected for VIN;0
History;a83a5f0a6xy3a5f0a653z;a0c599cb3xyc599cb3a8z;PC;98;2025-01-31;No anomaly detected for VIN;0
History;aed353751xyd353751efz;a047a2568xy47a256843z;PC;98;2025-01-31;No anomaly detected for VIN;0
History;a383c5907xy83c59072ez;a051bc0a5xy51bc0a5baz;PC;58;2017-01-31;No anomaly detected for VIN;0
History;ad159ef8bxy159ef8b00z;aed9599b5xyd9599b5a8z;VA;98;2024-11-30;No anomaly detected for VIN;0
History;a1d41fa04xyd41fa04aez;a0b354effxyb354eff14z;PC;98;2024-11-30;No anomaly detected for VIN;0
History;a9376fa51xy376fa515dz;a785d5f4axy85d5f4afdz;CV;98;2024-11-30;No anomaly detected for VIN;0
History;a89dc03d5xy9dc03d59dz;a83d108c2xy3d108c2eez;PC;98;2025-01-31;No anomaly detected for VIN;0
History;a331266c6xy31266c6baz;a61c3677fxy1c3677f65z;VA;98;2024-12-31;No anomaly detected for VIN;0
History;a066daf96xy66daf9602z;a564f9a9axy64f9a9a4ez;PC;58;2017-01-31;No anomaly detected for VIN;0
History;a0ad8788bxyad8788b27z;a2c0d2193xyc0d2193afz;PC;58;2017-02-28;No anomaly detected for VIN;0
History;ac922a7f7xy922a7f75dz;;PC;23;2015-01-31;No anomaly detected for VIN;0
History;ad27199cfxy27199cf52z;a43d2cda2xy3d2cda2f6z;PC;98;2024-11-30;No anomaly detected for VIN;0
History;a22778885xy2778885e0z;ae5bbf37cxy5bbf37c65z;PC;58;2017-02-28;No anomaly detected for VIN;0
History;ab91371e3xy91371e341z;a613b4b5fxy13b4b5f06z;PC;98;2024-11-30;No anomaly detected for VIN;0
History;ac6d3955dxy6d3955db9z;;PC;14;2014-12-31;No anomaly detected for VIN;0
History;a5b6bbd8axyb6bbd8a76z;;PC;23;2014-12-31;No anomaly detected for VIN;0
History;a5686c514xy686c51428z;ad84992afxy84992afbfz;PC;98;2024-12-31;No anomaly detected for VIN;0
History;a368e89e7xy68e89e753z;a9a53efe9xya53efe958z;PC;98;2025-01-31;No anomaly detected for VIN;0
History;a19805eadxy9805ead43z;a719c8b53xy19c8b5305z;PC;98;2024-12-31;No anomaly detected for VIN;0
History;a651e656exy51e656ec7z;a546f9e49xy46f9e4959z;PC;58;2017-02-28;No anomaly detected for VIN;0
History;a4ca8ac77xyca8ac7744z;a7407a97exy407a97e45z;PC;58;2017-02-28;No anomaly detected for VIN;0
History;a560143bcxy60143bc7fz;a8fd1973dxyfd1973dbfz;PC;58;2017-02-28;No anomaly detected for VIN;0
History;a485d0a98xy85d0a9808z;a45bf71dbxy5bf71dbd6z;PC;58;2017-02-28;No anomaly detected for VIN;0
History;aa24f9602xy24f960225z;;VA;14;2014-10-31;No anomaly detected for VIN;0
History;ac8980db2xy8980db26dz;;PC;14;2014-11-30;No anomaly detected for VIN;0
History;a3bc68adexybc68ade3az;af717ed5cxy717ed5cc6z;PC;98;2024-11-30;No anomaly detected for VIN;0
History;a95e636b3xy5e636b36dz;a6269ba60xy269ba600fz;PC;98;2024-11-30;No anomaly detected for VIN;0
History;a47ee3c8exy7ee3c8e37z;a13dbbbcbxy3dbbbcbc4z;PC;58;2017-02-28;No anomaly detected for VIN;0
History;a476af26dxy76af26d95z;ad022f23axy022f23ae5z;PC;98;2024-11-30;No anomaly detected for VIN;0
History;a9a7111fexya7111feeaz;;VA;23;2014-08-31;No anomaly detected for VIN;0
History;a7b61e81cxyb61e81c58z;;PC;14;2014-10-31;No anomaly detected for VIN;0
History;a7f9abb3fxyf9abb3f9ez;a4c9f4931xyc9f493191z;PC;98;2025-01-31;No anomaly detected for VIN;0
History;a9cf9dd51xycf9dd51a1z;ab43df46axy43df46accz;PC;98;2025-01-31;No anomaly detected for VIN;0
History;a6999e6d1xy999e6d1cdz;a449c45e2xy49c45e282z;PC;58;2017-02-28;No anomaly detected for VIN;0
History;aa352b584xy352b58410z;aa32c0ddexy32c0dde12z;PC;58;2017-02-28;No anomaly detected for VIN;0
History;aadbd75cdxydbd75cd25z;a081750e7xy81750e7efz;PC;58;2017-01-31;No anomaly detected for VIN;0
History;a7f8eeb07xyf8eeb07baz;;PC;14;2014-08-31;No anomaly detected for VIN;0
History;a1f23a029xyf23a029e5z;abf4768c8xyf4768c8aaz;PC;7;2021-01-31;No anomaly detected for VIN;0
History;a8d171ae6xyd171ae6e5z;ac2c825a2xy2c825a224z;PC;61;2020-11-30;No anomaly detected for VIN;0
History;a40d189e5xy0d189e594z;aa9f8d331xy9f8d33129z;PC;47;2025-02-28;No anomaly detected for VIN;0
History;ad5f92605xy5f9260532z;a6168e264xy168e2642az;VA;47;2022-10-31;No anomaly detected for VIN;0
History;a7df0a228xydf0a228a1z;a376e0207xy76e020759z;PC;47;2023-02-28;No anomaly detected for VIN;0
History;a8d935a47xyd935a4716z;a8c6a8b1exyc6a8b1ebfz;PC;58;2023-02-28;No anomaly detected for VIN;0
History;a0a582cfexya582cfe35z;a9cc2ebe5xycc2ebe59fz;PC;58;2023-01-31;No anomaly detected for VIN;0
History;a0157fb5fxy157fb5f58z;acb3fc59cxyb3fc59ce9z;VA;7;2021-01-31;No anomaly detected for VIN;0
History;aa62d90c9xy62d90c951z;a9150efacxy150efac42z;PC;61;2020-12-31;No anomaly detected for VIN;0
History;a006f0d3exy06f0d3ee3z;aa85317b4xy85317b4d0z;PC;47;2025-02-28;No anomaly detected for VIN;0
History;ae1dd7d25xy1dd7d25c6z;a9b26c250xyb26c2502cz;PC;47;2025-04-30;No anomaly detected for VIN;0
History;a319c429dxy19c429de1z;ae6c5e008xy6c5e00814z;VA;47;2023-01-31;No anomaly detected for VIN;0
History;aac171d61xyc171d61bcz;a8fb3a465xyfb3a4659ez;VA;58;2023-01-31;No anomaly detected for VIN;0
History;a4ecb635cxyecb635cb9z;a3d31b50axyd31b50ae9z;PC;61;2021-01-31;No anomaly detected for VIN;0
History;a11799a60xy1799a60d2z;abaa62a95xyaa62a9520z;PC;61;2021-01-31;No anomaly detected for VIN;0
History;a8df795d7xydf795d715z;a34c71c12xy4c71c1200z;PC;5;2020-10-31;No anomaly detected for VIN;0
History;a875f6a95xy75f6a95e4z;ae75fae96xy75fae9643z;PC;47;2025-02-28;No anomaly detected for VIN;0
History;a2ee52d67xyee52d67c5z;abe29605fxye29605f48z;PC;47;2025-05-31;No anomaly detected for VIN;0
History;ac23e69a1xy23e69a1f4z;a16abbebbxy6abbebb3ez;PC;47;2023-03-31;No anomaly detected for VIN;0
History;a232eb006xy32eb0069fz;aee29cecfxye29cecf0bz;PC;58;2017-02-28;No anomaly detected for VIN;0
History;a2392e11axy392e11a67z;;PC;14;2014-12-31;No anomaly detected for VIN;0
History;aec461dc4xyc461dc41cz;;PC;14;2014-09-30;No anomaly detected for VIN;0
History;abf211579xyf21157908z;a14e88daaxy4e88daad7z;VA;98;2024-10-31;No anomaly detected for VIN;0
History;a8f190a44xyf190a4465z;a69855bdfxy9855bdfd5z;PC;98;2024-10-31;No anomaly detected for VIN;0
History;a5a0393faxya0393fa9dz;a0a9c76a7xya9c76a753z;PC;98;2025-01-31;No anomaly detected for VIN;0
History;ab9b0c8eaxy9b0c8ea7bz;a22e7725dxy2e7725d93z;PC;98;2024-12-31;No anomaly detected for VIN;0
History;a455b2833xy55b28334cz;a014dfd04xy14dfd041dz;PC;58;2017-01-31;No anomaly detected for VIN;0
History;a3efda025xyefda025f2z;;PC;14;2014-09-30;No anomaly detected for VIN;0
History;aeb884ad4xyb884ad421z;a4fcaf423xyfcaf4236dz;VA;98;2025-01-31;No anomaly detected for VIN;0
History;a391d3e8dxy91d3e8debz;a33e01615xy3e016158bz;PC;58;2017-01-31;No anomaly detected for VIN;0
History;a296195c5xy96195c51bz;a233752fcxy33752fc5fz;PC;58;2017-01-31;No anomaly detected for VIN;0
History;a109ad2b3xy09ad2b3afz;a921bbbe1xy21bbbe1b1z;PC;58;2017-01-31;No anomaly detected for VIN;0
History;a177e8b49xy77e8b4974z;a2ca75a2bxyca75a2b3bz;PC;98;2024-10-31;No anomaly detected for VIN;0
History;a36ceeadaxy6ceeada9cz;abc128bfaxyc128bfab8z;VA;98;2024-10-31;No anomaly detected for VIN;0
History;a0891cfccxy891cfcc19z;ab5947e59xy5947e590az;PC;98;2024-12-31;No anomaly detected for VIN;0
History;affaff620xyfaff620a3z;adb3f7adexyb3f7ade87z;PC;58;2017-02-28;No anomaly detected for VIN;0
History;a2f904e8bxyf904e8b37z;a9c427043xyc427043c7z;PC;58;2017-01-31;No anomaly detected for VIN;0
History;a927ef98axy27ef98ad2z;;PC;14;2014-09-30;No anomaly detected for VIN;0
History;a8881e47axy881e47aebz;afb38bd55xyb38bd55bcz;PC;98;2024-10-31;No anomaly detected for VIN;0
History;a30cfa3bbxy0cfa3bb80z;a2b3259e6xyb3259e6b7z;CV;98;2024-10-31;No anomaly detected for VIN;0
History;a5b6bbd8axyb6bbd8a76z;;PC;23;2015-02-28;No anomaly detected for VIN;0
History;a6bf59f37xybf59f376az;a983ae4f6xy83ae4f6cez;PC;98;2024-12-31;No anomaly detected for VIN;0
History;ade8615faxye8615fa91z;a7682457bxy682457b31z;PC;98;2024-12-31;No anomaly detected for VIN;0
History;aefd6b057xyfd6b05727z;;VA;23;2014-11-30;No anomaly detected for VIN;0
History;a35ccf2e8xy5ccf2e8cbz;a59b0c948xy9b0c948ffz;VA;98;2024-10-31;No anomaly detected for VIN;0
History;aa6636bafxy6636baf62z;aa9b8186exy9b8186ef9z;PC;98;2024-10-31;No anomaly detected for VIN;0
History;add9a6bc0xyd9a6bc0cfz;a729f1ea6xy29f1ea680z;PC;98;2024-10-31;No anomaly detected for VIN;0
History;a593e6ba5xy93e6ba50fz;a66cc9294xy6cc9294c0z;PC;98;2024-10-31;No anomaly detected for VIN;0
History;a5925540cxy925540c0fz;aadbae914xydbae914fcz;PC;98;2024-10-31;No anomaly detected for VIN;0
History;abefd86e2xyefd86e2d7z;aef6af193xyf6af193c5z;CV;98;2024-10-31;No anomaly detected for VIN;0
History;a6dfb0863xydfb086347z;ac5de095exy5de095ee0z;PC;98;2025-01-31;No anomaly detected for VIN;0
History;a7a5af15dxya5af15dd6z;a69b1d57bxy9b1d57b5cz;PC;98;2025-01-31;No anomaly detected for VIN;0
History;ad56f4913xy56f491309z;a52f11f1dxy2f11f1dc9z;PC;58;2017-01-31;No anomaly detected for VIN;0
History;a3fa45d11xyfa45d11bdz;af08a962cxy08a962c50z;PC;58;2017-02-28;No anomaly detected for VIN;0
History;a37945614xy7945614d5z;;PC;14;2015-02-28;No anomaly detected for VIN;0
History;a93b2be23xy3b2be2348z;;PC;14;2014-09-30;No anomaly detected for VIN;0
History;ac0f020bbxy0f020bb5fz;a26eda816xy6eda81689z;PC;98;2024-11-30;No anomaly detected for VIN;0
History;ab5eb0864xy5eb086454z;a3f3086b5xyf3086b59az;PC;98;2024-11-30;No anomaly detected for VIN;0
History;aa2c20c4dxy2c20c4d96z;a5650cf91xy650cf91b0z;PC;98;2024-12-31;No anomaly detected for VIN;0
History;ad3fd24eexy3fd24eef4z;;PC;14;2014-08-31;No anomaly detected for VIN;0
History;a663b7164xy63b7164dcz;a0ab28daaxyab28daa5cz;VA;7;2021-01-31;No anomaly detected for VIN;0
History;ae242ce41xy242ce418ez;abd7d03edxyd7d03ed44z;PC;47;2023-02-28;No anomaly detected for VIN;0
History;a4bbc2098xybbc2098b9z;aec236084xyc2360845az;PC;58;2023-02-28;No anomaly detected for VIN;0
History;a5c6219a3xyc6219a349z;a0ad8e9a9xyad8e9a971z;PC;58;2023-01-31;No anomaly detected for VIN;0
History;a29c643caxy9c643caaez;a1c9fff86xyc9fff8625z;PC;19;2021-08-31;No anomaly detected for VIN;0
History;a367c6659xy67c6659bez;a8de792c7xyde792c7c7z;PC;5;2020-12-31;No anomaly detected for VIN;0
History;a4677ec9bxy677ec9b76z;ae7d8431exy7d8431ef1z;PC;61;2020-08-31;No anomaly detected for VIN;0
History;ad0e2c0a9xy0e2c0a9c4z;aaa97c817xya97c81771z;PC;47;2025-05-31;No anomaly detected for VIN;0
History;a0c8b2656xyc8b2656c2z;a378685a8xy78685a834z;PC;47;2022-09-30;No anomaly detected for VIN;0
History;a17182922xy71829223dz;a438e8897xy38e88979ez;PC;58;2023-02-28;No anomaly detected for VIN;0
History;afb31fe38xyb31fe383cz;a435af54cxy35af54c90z;PC;58;2023-02-28;No anomaly detected for VIN;0
History;a9ae0087cxyae0087c50z;aa166ee85xy166ee85a8z;PC;58;2023-01-31;No anomaly detected for VIN;0
History;aaf631deexyf631deea5z;a9db6babfxydb6babf25z;PC;19;2021-08-31;No anomaly detected for VIN;0
History;af2da4b7fxy2da4b7fecz;a465a592bxy65a592bcbz;PC;5;2020-08-31;No anomaly detected for VIN;0
History;aca1e665axya1e665ad4z;a5b6ff6f3xyb6ff6f398z;VA;5;2020-09-30;No anomaly detected for VIN;0
History;a598b1c37xy98b1c375cz;a8a7b032axya7b032a7bz;PC;47;2025-06-30;No anomaly detected for VIN;0
History;a1f368618xyf368618efz;a29b5f8d9xy9b5f8d972z;PC;58;2023-02-28;No anomaly detected for VIN;0
History;a0c11c0e2xyc11c0e2fez;a4babf626xybabf626a8z;PC;98;2024-11-30;No anomaly detected for VIN;0
History;afd331b99xyd331b99adz;abe014c6fxye014c6fefz;BU;58;2017-01-31;No anomaly detected for VIN;0
History;a6df77edexydf77edef1z;af9d5433dxy9d5433daaz;PC;58;2017-01-31;No anomaly detected for VIN;0
History;ae63db6f5xy63db6f583z;a82f1d74dxy2f1d74d97z;PC;98;2024-11-30;No anomaly detected for VIN;0
History;a50ea33a9xy0ea33a971z;a17a5ffd3xy7a5ffd35dz;PC;98;2024-11-30;No anomaly detected for VIN;0
History;a338b2a27xy38b2a2726z;a90db0ffcxy0db0ffcf6z;CV;98;2024-12-31;No anomaly detected for VIN;0
History;af1d193eaxy1d193ea9dz;a52540ebdxy2540ebd35z;VA;98;2025-01-31;No anomaly detected for VIN;0
History;ac3fb7135xy3fb713534z;aeee517b2xyee517b2d0z;PC;58;2017-01-31;No anomaly detected for VIN;0
History;a520bfbf4xy20bfbf440z;;PC;14;2015-02-28;No anomaly detected for VIN;0
History;a44fc5bb4xy4fc5bb4bbz;a87079dd9xy7079dd9f4z;VA;98;2025-01-31;No anomaly detected for VIN;0
History;a667206e5xy67206e50az;a11791388xy179138869z;PC;98;2024-12-31;No anomaly detected for VIN;0
History;a7594dd35xy594dd35faz;a9c07788cxyc07788ce5z;CV;98;2024-12-31;No anomaly detected for VIN;0
History;a523c1e44xy23c1e447ez;a4755af2cxy755af2cebz;PC;58;2017-02-28;No anomaly detected for VIN;0
History;a047d3020xy47d302045z;a1cce23f3xycce23f371z;VA;58;2017-02-28;No anomaly detected for VIN;0
History;ae2d422eaxy2d422ea78z;a497a5d87xy97a5d8741z;PC;58;2017-02-28;No anomaly detected for VIN;0
History;abdc15ef8xydc15ef883z;;PC;14;2014-10-31;No anomaly detected for VIN;0
History;a40871c9exy0871c9e2fz;a23b42e2dxy3b42e2d56z;PC;98;2024-10-31;No anomaly detected for VIN;0
History;a3ecdf7e1xyecdf7e1f3z;a22e7725dxy2e7725d93z;PC;98;2024-10-31;No anomaly detected for VIN;0
History;ae2738f27xy2738f27cdz;add098b20xyd098b2041z;PC;98;2024-10-31;No anomaly detected for VIN;0
History;ad3e9ca06xy3e9ca061az;ae8c8fbb7xy8c8fbb7d8z;VA;98;2024-11-30;No anomaly detected for VIN;0
History;a1b85937dxyb85937de0z;acc49adffxyc49adffdaz;PC;98;2025-01-31;No anomaly detected for VIN;0
History;a8bcf7906xybcf79060ez;a3fec5fd0xyfec5fd0e9z;VA;98;2025-01-31;No anomaly detected for VIN;0
History;a0e6b28aaxye6b28aa5az;ae624ebfaxy624ebfa05z;VA;98;2025-01-31;No anomaly detected for VIN;0
History;a2e6a4824xye6a482424z;a0ee6ab80xyee6ab802dz;PC;98;2024-12-31;No anomaly detected for VIN;0
History;a7ff588dbxyff588db6dz;a5a257623xya25762375z;PC;58;2017-02-28;No anomaly detected for VIN;0
History;aea1b21cbxya1b21cb10z;a58484b72xy8484b72f2z;VA;98;2024-11-30;No anomaly detected for VIN;0
History;ae3017a8bxy3017a8b46z;a8f0a9fc5xyf0a9fc5dfz;PC;98;2024-12-31;No anomaly detected for VIN;0
History;a25edd094xy5edd094fez;a5e5e96ecxye5e96ec5dz;PC;98;2025-01-31;No anomaly detected for VIN;0
History;aca326ee9xya326ee9ebz;a58484b72xy8484b72f2z;VA;98;2024-11-30;No anomaly detected for VIN;0
History;ad2427a9cxy2427a9c3az;a2b3259e6xyb3259e6b7z;CV;98;2024-11-30;No anomaly detected for VIN;0
History;a59a4d465xy9a4d465c7z;aab4abeb2xyb4abeb284z;VA;98;2024-12-31;No anomaly detected for VIN;0
History;a1c252b2cxyc252b2cd5z;a624e5508xy24e5508d0z;VA;98;2025-01-31;No anomaly detected for VIN;0
History;a92135a42xy2135a429dz;aa59a2f52xy59a2f5241z;PC;98;2024-12-31;No anomaly detected for VIN;0
History;a8a3fb650xya3fb650aaz;a9734e87bxy734e87b42z;PC;58;2017-01-31;No anomaly detected for VIN;0
History;a040e4e2dxy40e4e2d77z;ae1e9fa53xy1e9fa5393z;PC;98;2024-11-30;No anomaly detected for VIN;0
History;a413b7d54xy13b7d545dz;a48c821e0xy8c821e0a5z;PC;98;2024-11-30;No anomaly detected for VIN;0
History;afbd3f75exybd3f75e05z;ac5381c86xy5381c869bz;PC;98;2025-01-31;No anomaly detected for VIN;0
History;ae365d4b3xy365d4b324z;ac849fadcxy849fadc32z;PC;58;2017-02-28;No anomaly detected for VIN;0
History;a0c14f8d2xyc14f8d218z;;PC;14;2015-02-28;No anomaly detected for VIN;0
History;a3033b8a1xy033b8a17dz;a4ccec733xyccec7339bz;PC;98;2024-10-31;No anomaly detected for VIN;0
History;a0bf5c890xybf5c89072z;a09fe72d6xy9fe72d6cfz;CV;98;2024-11-30;No anomaly detected for VIN;0
History;a54606c47xy4606c4774z;a401312e0xy01312e02az;VA;98;2025-01-31;No anomaly detected for VIN;0
History;ac408b137xy408b13726z;acdd1db49xydd1db49d8z;PC;58;2017-01-31;No anomaly detected for VIN;0
History;ab2a2310fxy2a2310facz;acf74e0c7xyf74e0c733z;PC;58;2017-01-31;No anomaly detected for VIN;0
History;a43bd9853xy3bd985389z;a11185cfbxy1185cfb68z;PC;58;2017-01-31;No anomaly detected for VIN;0
History;a1a58af0dxya58af0d0cz;ae548ba07xy548ba070fz;VA;5;2020-12-31;No anomaly detected for VIN;0
History;a3f649e42xyf649e42b2z;a60875d05xy0875d056bz;PC;61;2021-01-31;No anomaly detected for VIN;0
History;a19ef7e28xy9ef7e28a2z;ad8f8081exy8f8081edaz;PC;5;2021-01-31;No anomaly detected for VIN;0
History;a3fc62b70xyfc62b7090z;aced5aff2xyed5aff225z;CV;61;2020-11-30;No anomaly detected for VIN;0
History;a7b4d00eexyb4d00ee38z;afc40fcf8xyc40fcf881z;PC;47;2025-01-31;No anomaly detected for VIN;0
History;a1358c18exy358c18e27z;a7b57676cxyb57676cb1z;PC;47;2025-01-31;No anomaly detected for VIN;0
History;aefbe8683xyfbe868334z;ac8f0ee97xy8f0ee978ez;PC;58;2023-02-28;No anomaly detected for VIN;0
History;afd0bf024xyd0bf024e8z;a3ea7e22bxyea7e22b47z;PC;58;2023-01-31;No anomaly detected for VIN;0
History;a270516c6xy70516c68bz;a675765bfxy75765bfe4z;VA;61;2020-08-31;No anomaly detected for VIN;0
History;a270516c6xy70516c68bz;a675765bfxy75765bfe4z;VA;61;2020-08-31;No anomaly detected for VIN;0
History;aba3b940exya3b940e63z;a62daf67exy2daf67e8bz;PC;19;2021-07-31;No anomaly detected for VIN;0
History;a3febc583xyfebc58334z;aefaa2d25xyfaa2d2542z;VA;47;2025-01-31;No anomaly detected for VIN;0
History;a9b1d0bd8xyb1d0bd855z;a6706eed8xy706eed85cz;PC;47;2025-05-31;No anomaly detected for VIN;0
History;ae2257f44xy2257f44b4z;ab8c70040xy8c7004023z;PC;47;2023-01-31;No anomaly detected for VIN;0
History;a1f527129xyf52712973z;a6f3c3cb2xyf3c3cb23ez;PC;47;2022-09-30;No anomaly detected for VIN;0
History;acdb3ba0axydb3ba0a48z;ab2903ee2xy2903ee2e7z;PC;98;2024-11-30;No anomaly detected for VIN;0
History;a4983d157xy983d157f5z;a86fc6c78xy6fc6c78fcz;VA;98;2024-11-30;No anomaly detected for VIN;0
History;af9990745xy999074590z;a2b3259e6xyb3259e6b7z;CV;98;2024-12-31;No anomaly detected for VIN;0
History;a211a89dcxy11a89dc0ez;a1bc58390xybc583904dz;PC;58;2017-01-31;No anomaly detected for VIN;0
History;a85b11b68xy5b11b689ez;a69626067xy96260671bz;PC;98;2025-01-31;No anomaly detected for VIN;0
History;a5d05fce9xyd05fce972z;ac5e26b12xy5e26b12acz;PC;58;2017-01-31;No anomaly detected for VIN;0
History;ae256fe38xy256fe389dz;aaa2b244cxya2b244c3az;PC;98;2024-10-31;No anomaly detected for VIN;0
History;a5886cb68xy886cb68c2z;ae088a81axy088a81a50z;CV;98;2024-10-31;No anomaly detected for VIN;0
History;abf12d856xyf12d856dcz;;PC;14;2014-09-30;No anomaly detected for VIN;0
History;a7c272a9fxyc272a9f12z;a8f7861b5xyf7861b510z;PC;58;2017-01-31;No anomaly detected for VIN;0
History;a586d73f8xy86d73f80dz;a7987f5c7xy987f5c763z;PC;98;2024-11-30;No anomaly detected for VIN;0
History;ac6a8bf65xy6a8bf650bz;ad00e6141xy00e6141e3z;PC;98;2025-01-31;No anomaly detected for VIN;0
History;ad61d6dd1xy61d6dd151z;a493a36ecxy93a36ecabz;PC;98;2025-01-31;No anomaly detected for VIN;0
History;a5c3d9775xyc3d977522z;af3d1a1a6xy3d1a1a665z;PC;98;2025-01-31;No anomaly detected for VIN;0
History;a9ac732ccxyac732cc1bz;a58912deexy8912deec2z;PC;98;2024-12-31;No anomaly detected for VIN;0
History;ae03fde01xy03fde0161z;aa22cc5c0xy22cc5c0e2z;PC;58;2017-02-28;No anomaly detected for VIN;0
History;ad683ad29xy683ad2994z;a59f098f6xy9f098f6a4z;PC;58;2017-02-28;No anomaly detected for VIN;0
History;ad8d800d5xy8d800d521z;;PC;14;2014-12-31;No anomaly detected for VIN;0
History;a03709406xy370940669z;a3b8f0251xyb8f025150z;PC;98;2024-12-31;No anomaly detected for VIN;0
History;a97e4e8e4xy7e4e8e454z;a1bf18bebxybf18bebb6z;PC;58;2017-02-28;No anomaly detected for VIN;0
History;accc29978xycc29978c1z;;PC;14;2014-08-31;No anomaly detected for VIN;0
History;a3033b8a1xy033b8a17dz;a4ccec733xyccec7339bz;PC;98;2024-11-30;No anomaly detected for VIN;0
History;a0db22976xydb2297628z;ad6275c14xy6275c14a8z;PC;98;2024-11-30;No anomaly detected for VIN;0
History;a77410422xy741042261z;a0e398642xye39864276z;PC;98;2024-11-30;No anomaly detected for VIN;0
